"","n","std_dev","ula","lla","LoA_width","upper_95CI_bias","lower_95CI_bias","width_95CI_bias","ula_conf_u","ula_conf_l","ula_width","lla_conf_u","lla_conf_l","lla_width"
"580",28,11,21.56,-21.56,43.12,2.05183051648029,-2.05183051648029,4.10366103296057,28.9478110860645,14.1721889139355,14.7756221721291,-14.1721889139355,-28.9478110860645,14.7756221721291
"581",29,11,21.56,-21.56,43.12,2.04840714179524,-2.04840714179524,4.09681428359049,28.8072058114608,14.3127941885392,14.4944116229216,-14.3127941885392,-28.8072058114608,14.4944116229216
"582",30,11,21.56,-21.56,43.12,2.0452296421327,-2.0452296421327,4.09045928426541,28.6743424079535,14.4456575920465,14.2286848159069,-14.4456575920465,-28.6743424079535,14.2286848159069
"583",31,11,21.56,-21.56,43.12,2.04227245630124,-2.04227245630124,4.08454491260248,28.5485350193874,14.5714649806126,13.9770700387747,-14.5714649806126,-28.5485350193874,13.9770700387747
"584",32,11,21.56,-21.56,43.12,2.03951344639641,-2.03951344639641,4.07902689279282,28.4291799924225,14.6908200075775,13.738359984845,-14.6908200075775,-28.4291799924225,13.738359984845
"585",33,11,21.56,-21.56,43.12,2.0369333434601,-2.0369333434601,4.0738666869202,28.3157436232213,14.8042563767787,13.5114872464426,-14.8042563767787,-28.3157436232213,13.5114872464426
"586",34,11,21.56,-21.56,43.12,2.03451529744934,-2.03451529744934,4.06903059489868,28.2077520656291,14.9122479343709,13.2955041312583,-14.9122479343709,-28.2077520656291,13.2955041312583
"587",35,11,21.56,-21.56,43.12,2.03224450931772,-2.03224450931772,4.06448901863544,28.104782964145,15.015217035855,13.08956592829,-15.015217035855,-28.104782964145,13.08956592829
"588",36,11,21.56,-21.56,43.12,2.03010792825034,-2.03010792825034,4.06021585650068,28.0064584737263,15.1135415262737,12.8929169474526,-15.1135415262737,-28.0064584737263,12.8929169474526
"589",37,11,21.56,-21.56,43.12,2.02809400098045,-2.02809400098045,4.0561880019609,27.9124394026553,15.2075605973447,12.7048788053106,-15.2075605973447,-27.9124394026553,12.7048788053106
"590",38,11,21.56,-21.56,43.12,2.02619246302911,-2.02619246302911,4.05238492605822,27.8224202709425,15.2975797290575,12.5248405418851,-15.2975797290575,-27.8224202709425,12.5248405418851
"591",39,11,21.56,-21.56,43.12,2.02439416391197,-2.02439416391197,4.04878832782394,27.7361251197755,15.3838748802245,12.352250239551,-15.3838748802245,-27.7361251197755,12.352250239551
"592",40,11,21.56,-21.56,43.12,2.02269092003676,-2.02269092003676,4.04538184007352,27.6533039407076,15.4666960592924,12.1866078814151,-15.4666960592924,-27.6533039407076,12.1866078814151
"593",41,11,21.56,-21.56,43.12,2.02107539030627,-2.02107539030627,4.04215078061255,27.5737296190822,15.5462703809178,12.0274592381644,-15.5462703809178,-27.5737296190822,12.0274592381644
"594",42,11,21.56,-21.56,43.12,2.01954097044138,-2.01954097044138,4.03908194088275,27.497195306385,15.622804693615,11.8743906127701,-15.622804693615,-27.497195306385,11.8743906127701
"595",43,11,21.56,-21.56,43.12,2.01808170281844,-2.01808170281844,4.03616340563689,27.4235121521427,15.6964878478573,11.7270243042853,-15.6964878478573,-27.4235121521427,11.7270243042853
"596",44,11,21.56,-21.56,43.12,2.01669219922782,-2.01669219922782,4.03338439845565,27.3525073386244,15.7674926613756,11.5850146772488,-15.7674926613756,-27.3525073386244,11.5850146772488
"597",45,11,21.56,-21.56,43.12,2.01536757444376,-2.01536757444376,4.03073514888753,27.2840223716919,15.8359776283081,11.4480447433838,-15.8359776283081,-27.2840223716919,11.4480447433838
"598",46,11,21.56,-21.56,43.12,2.01410338888085,-2.01410338888085,4.02820677776169,27.2179115892469,15.9020884107531,11.3158231784938,-15.9020884107531,-27.2179115892469,11.3158231784938
"599",47,11,21.56,-21.56,43.12,2.01289559891943,-2.01289559891943,4.02579119783886,27.1540408552699,15.9659591447301,11.1880817105398,-15.9659591447301,-27.1540408552699,11.1880817105398
"600",48,11,21.56,-21.56,43.12,2.01174051372977,-2.01174051372977,4.02348102745953,27.0922864127569,16.0277135872431,11.0645728255137,-16.0277135872431,-27.0922864127569,11.0645728255137
"601",49,11,21.56,-21.56,43.12,2.01063475762423,-2.01063475762423,4.02126951524846,27.0325338731943,16.0874661268057,10.9450677463886,-16.0874661268057,-27.0325338731943,10.9450677463886
"602",50,11,21.56,-21.56,43.12,2.00957523712924,-2.00957523712924,4.01915047425848,26.9746773237691,16.1453226762309,10.8293546475381,-16.1453226762309,-26.9746773237691,10.8293546475381
"603",51,11,21.56,-21.56,43.12,2.00855911210076,-2.00855911210076,4.01711822420152,26.9186185364336,16.2013814635664,10.7172370728672,-16.2013814635664,-26.9186185364336,10.7172370728672
"604",52,11,21.56,-21.56,43.12,2.00758377031584,-2.00758377031584,4.01516754063167,26.8642662653706,16.2557337346294,10.6085325307411,-16.2557337346294,-26.8642662653706,10.6085325307411
"605",53,11,21.56,-21.56,43.12,2.00664680506169,-2.00664680506169,4.01329361012338,26.8115356214104,16.3084643785896,10.5030712428208,-16.3084643785896,-26.8115356214104,10.5030712428208
"606",54,11,21.56,-21.56,43.12,2.00574599531787,-2.00574599531787,4.01149199063574,26.7603475136324,16.3596524863676,10.4006950272649,-16.3596524863676,-26.7603475136324,10.4006950272649
"607",55,11,21.56,-21.56,43.12,2.00487928818806,-2.00487928818806,4.00975857637611,26.7106281497848,16.4093718502152,10.3012562995697,-16.4093718502152,-26.7106281497848,10.3012562995697
"608",56,11,21.56,-21.56,43.12,2.00404478328915,-2.00404478328915,4.00808956657829,26.6623085883369,16.4576914116631,10.2046171766738,-16.4576914116631,-26.6623085883369,10.2046171766738
"609",57,11,21.56,-21.56,43.12,2.00324071884787,-2.00324071884787,4.00648143769574,26.6153243359726,16.5046756640274,10.1106486719453,-16.5046756640274,-26.6153243359726,10.1106486719453
"610",58,11,21.56,-21.56,43.12,2.00246545929101,-2.00246545929101,4.00493091858201,26.5696149851754,16.5503850148246,10.0192299703508,-16.5503850148246,-26.5696149851754,10.0192299703508
"611",59,11,21.56,-21.56,43.12,2.00171748414524,-2.00171748414524,4.00343496829047,26.5251238872672,16.5948761127328,9.93024777453444,-16.5948761127328,-26.5251238872672,9.93024777453444
"612",60,11,21.56,-21.56,43.12,2.00099537808827,-2.00099537808827,4.00199075617653,26.4817978568751,16.6382021431249,9.84359571375017,-16.6382021431249,-26.4817978568751,9.84359571375017
"613",10,12,23.52,-23.52,47.04,2.2621571627982,-2.2621571627982,4.52431432559641,38.3884140802376,8.65158591976244,29.7368281604751,-8.65158591976244,-38.3884140802376,29.7368281604751
"614",11,12,23.52,-23.52,47.04,2.22813885198627,-2.22813885198627,4.45627770397255,37.4832907859132,9.55670921408675,27.9265815718265,-9.55670921408675,-37.4832907859132,27.9265815718265
"615",12,12,23.52,-23.52,47.04,2.20098516009164,-2.20098516009164,4.40197032018328,36.7259109605498,10.3140890394502,26.4118219210997,-10.3140890394502,-36.7259109605498,26.4118219210997
"616",13,12,23.52,-23.52,47.04,2.17881282966723,-2.17881282966723,4.35762565933446,36.0800139324522,10.9599860675478,25.1200278649045,-10.9599860675478,-36.0800139324522,25.1200278649045
"617",14,12,23.52,-23.52,47.04,2.16036865646279,-2.16036865646279,4.32073731292558,35.5206763504312,11.5193236495688,24.0013527008625,-11.5193236495688,-35.5206763504312,24.0013527008625
"618",15,12,23.52,-23.52,47.04,2.1447866879178,-2.1447866879178,4.28957337583561,35.03013319541,12.00986680459,23.02026639082,-12.00986680459,-35.03013319541,23.02026639082
"619",16,12,23.52,-23.52,47.04,2.13144954555978,-2.13144954555978,4.26289909111955,34.5953367200374,12.4446632799626,22.1506734400747,-12.4446632799626,-34.5953367200374,22.1506734400747
"620",17,12,23.52,-23.52,47.04,2.11990529922125,-2.11990529922125,4.23981059844251,34.2064602138899,12.8335397861101,21.3729204277797,-12.8335397861101,-34.2064602138899,21.3729204277797
"621",18,12,23.52,-23.52,47.04,2.10981557783332,-2.10981557783332,4.21963115566663,33.8559432341337,13.1840567658663,20.6718864682675,-13.1840567658663,-33.8559432341337,20.6718864682675
"622",19,12,23.52,-23.52,47.04,2.10092204024104,-2.10092204024104,4.20184408048208,33.5378611990933,13.5021388009067,20.0357223981866,-13.5021388009067,-33.5378611990933,20.0357223981866
"623",20,12,23.52,-23.52,47.04,2.09302405440831,-2.09302405440831,4.18604810881662,33.2474967671219,13.7925032328781,19.4549935342438,-13.7925032328781,-33.2474967671219,19.4549935342438
"624",21,12,23.52,-23.52,47.04,2.08596344726586,-2.08596344726586,4.17192689453173,32.9810409007482,14.0589590992518,18.9220818014965,-14.0589590992518,-32.9810409007482,18.9220818014965
"625",22,12,23.52,-23.52,47.04,2.07961384472768,-2.07961384472768,4.15922768945536,32.7353796771165,14.3046203228835,18.4307593542331,-14.3046203228835,-32.7353796771165,18.4307593542331
"626",23,12,23.52,-23.52,47.04,2.07387306790403,-2.07387306790403,4.14774613580805,32.5079392249642,14.5320607750358,17.9758784499284,-14.5320607750358,-32.5079392249642,17.9758784499284
"627",24,12,23.52,-23.52,47.04,2.06865761041905,-2.06865761041905,4.1373152208381,32.2965709456828,14.7434290543172,17.5531418913656,-14.7434290543172,-32.2965709456828,17.5531418913656
"628",25,12,23.52,-23.52,47.04,2.06389856162803,-2.06389856162803,4.12779712325605,32.0994652089794,14.9405347910206,17.1589304179587,-14.9405347910206,-32.0994652089794,17.1589304179587
"629",26,12,23.52,-23.52,47.04,2.0595385527533,-2.0595385527533,4.1190771055066,31.9150855351846,15.1249144648154,16.7901710703693,-15.1249144648154,-31.9150855351846,16.7901710703693
"630",27,12,23.52,-23.52,47.04,2.05552943864287,-2.05552943864287,4.11105887728575,31.7421177545715,15.2978822454285,16.444235509143,-15.2978822454285,-31.7421177545715,16.444235509143
"631",28,12,23.52,-23.52,47.04,2.05183051648029,-2.05183051648029,4.10366103296057,31.5794302757068,15.4605697242932,16.1188605514136,-15.4605697242932,-31.5794302757068,16.1188605514136
"632",29,12,23.52,-23.52,47.04,2.04840714179524,-2.04840714179524,4.09681428359049,31.4260427034118,15.6139572965882,15.8120854068236,-15.6139572965882,-31.4260427034118,15.8120854068236
"633",30,12,23.52,-23.52,47.04,2.0452296421327,-2.0452296421327,4.09045928426541,31.2811008086765,15.7588991913235,15.522201617353,-15.7588991913235,-31.2811008086765,15.522201617353
"634",31,12,23.52,-23.52,47.04,2.04227245630124,-2.04227245630124,4.08454491260248,31.1438563847862,15.8961436152138,15.2477127695724,-15.8961436152138,-31.1438563847862,15.2477127695724
"635",32,12,23.52,-23.52,47.04,2.03951344639641,-2.03951344639641,4.07902689279282,31.0136509008246,16.0263490991754,14.9873018016491,-16.0263490991754,-31.0136509008246,14.9873018016491
"636",33,12,23.52,-23.52,47.04,2.0369333434601,-2.0369333434601,4.0738666869202,30.8899021344232,16.1500978655768,14.7398042688464,-16.1500978655768,-30.8899021344232,14.7398042688464
"637",34,12,23.52,-23.52,47.04,2.03451529744934,-2.03451529744934,4.06903059489868,30.7720931625045,16.2679068374955,14.504186325009,-16.2679068374955,-30.7720931625045,14.504186325009
"638",35,12,23.52,-23.52,47.04,2.03224450931772,-2.03224450931772,4.06448901863544,30.6597632336127,16.3802367663873,14.2795264672254,-16.3802367663873,-30.6597632336127,14.2795264672254
"639",36,12,23.52,-23.52,47.04,2.03010792825034,-2.03010792825034,4.06021585650068,30.552500153156,16.487499846844,14.0650003063119,-16.487499846844,-30.552500153156,14.0650003063119
"640",37,12,23.52,-23.52,47.04,2.02809400098045,-2.02809400098045,4.0561880019609,30.4499338938058,16.5900661061942,13.8598677876116,-16.5900661061942,-30.4499338938058,13.8598677876116
"641",38,12,23.52,-23.52,47.04,2.02619246302911,-2.02619246302911,4.05238492605822,30.3517312046646,16.6882687953354,13.6634624093292,-16.6882687953354,-30.3517312046646,13.6634624093292
"642",39,12,23.52,-23.52,47.04,2.02439416391197,-2.02439416391197,4.04878832782394,30.2575910397551,16.7824089602449,13.4751820795101,-16.7824089602449,-30.2575910397551,13.4751820795101
"643",40,12,23.52,-23.52,47.04,2.02269092003676,-2.02269092003676,4.04538184007352,30.1672406625901,16.8727593374099,13.2944813251801,-16.8727593374099,-30.1672406625901,13.2944813251801
"644",41,12,23.52,-23.52,47.04,2.02107539030627,-2.02107539030627,4.04215078061255,30.0804323117261,16.9595676882739,13.1208646234521,-16.9595676882739,-30.0804323117261,13.1208646234521
"645",42,12,23.52,-23.52,47.04,2.01954097044138,-2.01954097044138,4.03908194088275,29.9969403342382,17.0430596657618,12.9538806684764,-17.0430596657618,-29.9969403342382,12.9538806684764
"646",43,12,23.52,-23.52,47.04,2.01808170281844,-2.01808170281844,4.03616340563689,29.9165587114284,17.1234412885716,12.7931174228567,-17.1234412885716,-29.9165587114284,12.7931174228567
"647",44,12,23.52,-23.52,47.04,2.01669219922782,-2.01669219922782,4.03338439845565,29.839098914863,17.200901085137,12.6381978297259,-17.200901085137,-29.839098914863,12.6381978297259
"648",45,12,23.52,-23.52,47.04,2.01536757444376,-2.01536757444376,4.03073514888753,29.7643880418457,17.2756119581543,12.4887760836914,-17.2756119581543,-29.7643880418457,12.4887760836914
"649",46,12,23.52,-23.52,47.04,2.01410338888085,-2.01410338888085,4.02820677776169,29.6922671882693,17.3477328117307,12.3445343765387,-17.3477328117307,-29.6922671882693,12.3445343765387
"650",47,12,23.52,-23.52,47.04,2.01289559891943,-2.01289559891943,4.02579119783886,29.6225900239308,17.4174099760692,12.2051800478616,-17.4174099760692,-29.6225900239308,12.2051800478616
"651",48,12,23.52,-23.52,47.04,2.01174051372977,-2.01174051372977,4.02348102745953,29.5552215411893,17.4847784588107,12.0704430823786,-17.4847784588107,-29.5552215411893,12.0704430823786
"652",49,12,23.52,-23.52,47.04,2.01063475762423,-2.01063475762423,4.02126951524846,29.4900369525756,17.5499630474244,11.9400739051512,-17.5499630474244,-29.4900369525756,11.9400739051512
"653",50,12,23.52,-23.52,47.04,2.00957523712924,-2.00957523712924,4.01915047425848,29.426920716839,17.613079283161,11.813841433678,-17.613079283161,-29.426920716839,11.813841433678
"654",51,12,23.52,-23.52,47.04,2.00855911210076,-2.00855911210076,4.01711822420152,29.3657656761094,17.6742343238906,11.6915313522187,-17.6742343238906,-29.3657656761094,11.6915313522187
"655",52,12,23.52,-23.52,47.04,2.00758377031584,-2.00758377031584,4.01516754063167,29.3064722894952,17.7335277105048,11.5729445789903,-17.7335277105048,-29.3064722894952,11.5729445789903
"656",53,12,23.52,-23.52,47.04,2.00664680506169,-2.00664680506169,4.01329361012338,29.2489479506295,17.7910520493705,11.457895901259,-17.7910520493705,-29.2489479506295,11.457895901259
"657",54,12,23.52,-23.52,47.04,2.00574599531787,-2.00574599531787,4.01149199063574,29.1931063785081,17.8468936214919,11.3462127570162,-17.8468936214919,-29.1931063785081,11.3462127570162
"658",55,12,23.52,-23.52,47.04,2.00487928818806,-2.00487928818806,4.00975857637611,29.1388670724925,17.9011329275075,11.2377341449851,-17.9011329275075,-29.1388670724925,11.2377341449851
"659",56,12,23.52,-23.52,47.04,2.00404478328915,-2.00404478328915,4.00808956657829,29.0861548236403,17.9538451763597,11.1323096472805,-17.9538451763597,-29.0861548236403,11.1323096472805
"660",57,12,23.52,-23.52,47.04,2.00324071884787,-2.00324071884787,4.00648143769574,29.0348992756065,18.0051007243935,11.029798551213,-18.0051007243935,-29.0348992756065,11.029798551213
"661",58,12,23.52,-23.52,47.04,2.00246545929101,-2.00246545929101,4.00493091858201,28.9850345292822,18.0549654707178,10.9300690585645,-18.0549654707178,-28.9850345292822,10.9300690585645
"662",59,12,23.52,-23.52,47.04,2.00171748414524,-2.00171748414524,4.00343496829047,28.9364987861097,18.1035012138903,10.8329975722194,-18.1035012138903,-28.9364987861097,10.8329975722194
"663",60,12,23.52,-23.52,47.04,2.00099537808827,-2.00099537808827,4.00199075617653,28.8892340256819,18.1507659743181,10.7384680513638,-18.1507659743181,-28.8892340256819,10.7384680513638
"664",10,13,25.48,-25.48,50.96,2.2621571627982,-2.2621571627982,4.52431432559641,41.587448586924,9.37255141307598,32.214897173848,-9.37255141307598,-41.587448586924,32.214897173848
"665",11,13,25.48,-25.48,50.96,2.22813885198627,-2.22813885198627,4.45627770397255,40.606898351406,10.353101648594,30.253796702812,-10.353101648594,-40.606898351406,30.253796702812
"666",12,13,25.48,-25.48,50.96,2.20098516009164,-2.20098516009164,4.40197032018328,39.7864035405957,11.1735964594043,28.6128070811913,-11.1735964594043,-39.7864035405957,28.6128070811913
"667",13,13,25.48,-25.48,50.96,2.17881282966723,-2.17881282966723,4.35762565933446,39.0866817601566,11.8733182398434,27.2133635203132,-11.8733182398434,-39.0866817601566,27.2133635203132
"668",14,13,25.48,-25.48,50.96,2.16036865646279,-2.16036865646279,4.32073731292558,38.4807327129672,12.4792672870328,26.0014654259344,-12.4792672870328,-38.4807327129672,26.0014654259344
"669",15,13,25.48,-25.48,50.96,2.1447866879178,-2.1447866879178,4.28957337583561,37.9493109616942,13.0106890383058,24.9386219233883,-13.0106890383058,-37.9493109616942,24.9386219233883
"670",16,13,25.48,-25.48,50.96,2.13144954555978,-2.13144954555978,4.26289909111955,37.4782814467072,13.4817185532928,23.9965628934143,-13.4817185532928,-37.4782814467072,23.9965628934143
"671",17,13,25.48,-25.48,50.96,2.11990529922125,-2.11990529922125,4.23981059844251,37.0569985650474,13.9030014349527,23.1539971300947,-13.9030014349527,-37.0569985650474,23.1539971300947
"672",18,13,25.48,-25.48,50.96,2.10981557783332,-2.10981557783332,4.21963115566663,36.6772718369782,14.2827281630218,22.3945436739564,-14.2827281630218,-36.6772718369782,22.3945436739564
"673",19,13,25.48,-25.48,50.96,2.10092204024104,-2.10092204024104,4.20184408048208,36.3326829656844,14.6273170343156,21.7053659313688,-14.6273170343156,-36.3326829656844,21.7053659313688
"674",20,13,25.48,-25.48,50.96,2.09302405440831,-2.09302405440831,4.18604810881662,36.0181214977154,14.9418785022846,21.0762429954308,-14.9418785022846,-36.0181214977154,21.0762429954308
"675",21,13,25.48,-25.48,50.96,2.08596344726586,-2.08596344726586,4.17192689453173,35.7294609758106,15.2305390241894,20.4989219516212,-15.2305390241894,-35.7294609758106,20.4989219516212
"676",22,13,25.48,-25.48,50.96,2.07961384472768,-2.07961384472768,4.15922768945536,35.4633279835429,15.4966720164571,19.9666559670858,-15.4966720164571,-35.4633279835429,19.9666559670858
